DRAINAGE POINT,Date,MonthlyOil (bbl),MonthlyGAS (scf),MonthlyWATER (bbl),CONDENSATE (M3),PROD_DAYS
WELL008L-RES2,2/28/1994,5326.5,2606684.906,17430.1,,28
WELL008S-RES5,2/28/1994,0,0,0,,28
WELL008L-RES2,3/31/1994,3232.3,1484038.714,12047.4,,31
WELL008S-RES5,3/31/1994,0,0,0,,31
WELL010T-RES6,1/31/1990,,,,,31
WELL010T-RES6,2/28/1990,,,,,28
WELL010T-RES6,3/31/1990,,,,,31
WELL010T-RES6,4/30/1990,,,,,30
WELL010T-RES6,5/31/1990,,,,,31
WELL010T-RES6,6/30/1990,,,,,30
WELL010T-RES6,7/31/1990,,,,,31
WELL010T-RES6,8/31/1990,,,,,31
WELL010T-RES6,9/30/1990,,,,,30
WELL010T-RES6,10/31/1990,,,,,31
WELL010T-RES6,11/30/1990,,,,,30
WELL010T-RES6,12/31/1990,,,,,31
WELL010T-RES6,1/31/1991,,,,,31
WELL010T-RES6,2/29/1991,,,,,29
WELL010T-RES6,3/31/1991,,,,,31
WELL010T-RES6,4/30/1991,,,,,30
WELL010T-RES6,5/31/1991,,,,,31
WELL010T-RES6,6/30/1991,,,,,30
WELL010T-RES6,7/31/1991,,,,,31
WELL010T-RES6,8/31/1991,,,,,31
WELL010T-RES6,9/30/1991,,,,,30
WELL010T-RES6,10/31/1991,,,,,31
WELL010T-RES6,11/30/1991,,,,,30
WELL010T-RES6,12/31/1991,,,,,31
WELL010T-RES6,1/31/1992,,,,,31
WELL010T-RES6,2/28/1992,,,,,28
WELL010T-RES6,3/31/1992,,,,,31
WELL010T-RES6,4/30/1992,,,,,30
WELL010T-RES6,5/31/1992,,,,,31
WELL010T-RES6,6/30/1992,,,,,30
WELL010T-RES6,7/31/1992,,,,,31
WELL010T-RES6,8/31/1992,,,,,31
WELL010T-RES6,9/30/1992,,,,,30
WELL010T-RES6,10/31/1992,,,,,31
WELL010T-RES6,11/30/1992,,,,,30
WELL010T-RES6,12/31/1992,,,,,31
WELL010T-RES6,1/31/1993,,,,,31
WELL010T-RES6,2/28/1993,,,,,28
WELL010T-RES6,3/31/1993,,,,,31
WELL010T-RES6,4/30/1993,,,,,30
WELL010T-RES6,5/31/1993,,,,,31
WELL010T-RES6,6/30/1993,,,,,30
WELL010T-RES6,7/31/1993,,,,,31
WELL010T-RES6,8/31/1993,,,,,31
WELL010T-RES6,9/30/1993,,,,,30
WELL010T-RES6,10/31/1993,,,,,31
WELL010T-RES6,11/30/1993,,,,,30
WELL010T-RES6,12/31/1993,,,,,31
WELL010T-RES6,1/31/1994,,,,,31
WELL010T-RES6,2/28/1994,,,,,28
WELL010T-RES6,3/31/1994,,,,,31
WELL011L-RES2,1/31/1990,1608.934,172934.0235,22275.364,,31
WELL011S-RES4,1/31/1990,0,7.063,0,,31
WELL011L-RES2,2/28/1990,2619.077,76569.983,33941.705,,28
WELL011S-RES4,2/28/1990,0,0,0,,28
WELL011L-RES2,3/31/1990,3843.074,478723.077,39567.941,,31
WELL011S-RES4,3/31/1990,0,0,0,,31
WELL011L-RES2,4/30/1990,2881.991,416070.7355,27897.826,,30
WELL011S-RES4,4/30/1990,0,0,0,,30
WELL011L-RES2,5/31/1990,1310.168,193921.728,23822.658,,31
WELL011S-RES4,5/31/1990,0,0,0,,31
WELL011L-RES2,6/30/1990,1144.84996,165267.137,18149.877,,30
WELL011S-RES4,6/30/1990,0,0,0,,30
WELL011L-RES2,7/31/1990,1185.629,201691.028,21469.011,,31
WELL011S-RES4,7/31/1990,0,0,0,,31
WELL011L-RES2,8/31/1990,1170.4,232771.7595,26931.2,,31
WELL011S-RES4,8/31/1990,0,0,0,,31
WELL011L-RES2,9/30/1990,1072.2,227086.0445,21629.2,,30
WELL011S-RES4,9/30/1990,0,3.5315,0,,30
WELL011L-RES2,10/31/1990,1197.4,357144.1265,22277.9,,31
WELL011S-RES4,10/31/1990,0,0,0,,31
WELL011L-RES2,11/30/1990,1372.7,390170.7145,19965.4,,30
WELL011S-RES4,11/30/1990,0,7.063,0,,30
WELL011L-RES2,12/31/1990,1787.2,354710.923,19164.5,,31
WELL011S-RES4,12/31/1990,0,0,0,,31
WELL011L-RES2,1/31/1991,1148.4,284974.3925,22801.5,,31
WELL011S-RES4,1/31/1991,0,0,0,,31
WELL011L-RES2,2/29/1991,1490.6,324071.629,3099.8,,29
WELL011S-RES4,2/29/1991,0,3.5315,0,,29
WELL011L-RES2,3/31/1991,2109.8,376666.2585,3927.1,,31
WELL011S-RES4,3/31/1991,0,3.5315,0,,31
WELL011L-RES2,4/30/1991,2692.6,365789.2385,4186.9,,30
WELL011S-RES4,4/30/1991,0,0,0,,30
WELL011L-RES2,5/31/1991,1665.5,274549.4045,21793.5,,31
WELL011S-RES4,5/31/1991,0,0,0,,31
WELL011L-RES2,6/30/1991,1211.7,370228.334,18393.7,,30
WELL011S-RES4,6/30/1991,0,0,0,,30
WELL011L-RES2,7/31/1991,1549.2,364793.3555,28956.4,,31
WELL011S-RES4,7/31/1991,0,0,0,,31
WELL011L-RES2,8/31/1991,1817.9,333822.1005,24173.5,,31
WELL011S-RES4,8/31/1991,0,3.5315,0,,31
WELL011L-RES2,9/30/1991,1481.8,190930.5475,16688.8,,30
WELL011S-RES4,9/30/1991,0,0,0,,30
WELL011L-RES2,10/31/1991,1793,284656.5575,24294.3,,31
WELL011S-RES4,10/31/1991,0,0,0,,31
WELL011L-RES2,11/30/1991,1837.6,388814.6185,24860.7,,30
WELL011S-RES4,11/30/1991,0,0,0,,30
WELL011L-RES2,12/31/1991,1586.7,929370.729,24329.2,,31
WELL011S-RES4,12/31/1991,0,0,0,,31
WELL011L-RES2,1/31/1992,1525.7,454546.428,24634.3,,31
WELL011S-RES4,1/31/1992,0,0,0,,31
WELL011L-RES2,2/28/1992,1158,426262.6445,20209,,28
WELL011S-RES4,2/28/1992,0,0,0,,28
WELL011L-RES2,3/31/1992,1449.6,444372.1765,24714.9,,31
WELL011S-RES4,3/31/1992,0,7.063,0,,31
WELL011L-RES2,4/30/1992,3091,741410.173,45717.9,,30
WELL011S-RES4,4/30/1992,0,0,0,,30
WELL011L-RES2,5/31/1992,1892.2,674742.516,40148.8,,31
WELL011S-RES4,5/31/1992,0,0,0,,31
WELL011L-RES2,6/30/1992,1889.4,813424.521,38893.1,,30
WELL011S-RES4,6/30/1992,0,0,0,,30
WELL011L-RES2,7/31/1992,1321.9,651155.6275,27012.8,,31
WELL011S-RES4,7/31/1992,0,0,0,,31
WELL011L-RES2,8/31/1992,761.2,291080.356,16974.9,,31
WELL011S-RES4,8/31/1992,0,0,0,,31
WELL011L-RES2,9/30/1992,1046.7,394118.9315,22291.8,,30
WELL011S-RES4,9/30/1992,0,0,0,,30
WELL011L-RES2,10/31/1992,732.5,159637.926,17898.3,,31
WELL011S-RES4,10/31/1992,0,0,0,,31
WELL011L-RES2,11/30/1992,1025,230352.682,16813.8,,30
WELL011S-RES4,11/30/1992,0,0,0,,30
WELL011L-RES2,12/31/1992,1216.983507,352143.5225,16188.2,,31
WELL011S-RES4,12/31/1992,0,7.063,0,,31
WELL011L-RES2,1/31/1993,1345.1,426206.1405,15078.1,,31
WELL011S-RES4,1/31/1993,0,0,0,,31
WELL011L-RES2,2/28/1993,1305.1,868413.5075,13227.3,,28
WELL011S-RES4,2/28/1993,0,0,0,,28
WELL011L-RES2,3/31/1993,2008.5,474873.742,14887.5,,31
WELL011S-RES4,3/31/1993,98.7,40312.0725,1202.1,,31
WELL011L-RES2,4/30/1993,1176.5,441405.7165,13083.3,,30
WELL011S-RES4,4/30/1993,0,0,0,,30
WELL011L-RES2,5/31/1993,88.6334702,220888.262,500.3,,31
WELL011S-RES4,5/31/1993,0,0,0,,31
WELL011L-RES2,6/30/1993,0,0,0,,30
WELL011S-RES4,6/30/1993,0,0,0,,30
WELL011L-RES2,7/31/1993,0,0,0,,31
WELL011S-RES4,7/31/1993,0,0,0,,31
WELL011L-RES2,8/31/1993,185.8,113922.6585,1994.9,,31
WELL011S-RES4,8/31/1993,0,0,0,,31
WELL011L-RES2,9/30/1993,800.1,225959.496,12919.8,,30
WELL011S-RES4,9/30/1993,0,0,0,,30
WELL011L-RES2,10/31/1993,751.7,301932.6555,12578.8,,31
WELL011S-RES4,10/31/1993,0,0,0,,31
WELL011L-RES2,11/30/1993,4603.8,2647696.216,35927.3,,30
WELL011S-RES4,11/30/1993,0,14.126,0,,30
WELL011L-RES2,12/31/1993,5510.1,3849264.37,43425.1,,31
WELL011S-RES4,12/31/1993,0,17.6575,0,,31
WELL011L-RES2,1/31/1994,3219.4,3431791.629,30150.9,,31
WELL011S-RES4,1/31/1994,0,0,0,,31
WELL011L-RES2,2/28/1994,1056.7,614851.8075,17122,,28
WELL011S-RES4,2/28/1994,0,0,0,,28
WELL011L-RES2,3/31/1994,849.9,467199.7925,12200,,31
WELL011S-RES4,3/31/1994,0,14.126,0,,31
WELL012T-RES4,1/31/1990,2222.19,265162.6775,1866.187,,31
WELL012T-RES4,2/28/1990,3617.27,117404.7175,2843.623,,28
WELL012T-RES4,3/31/1990,3675.765,199851.1165,3310.956,,31
WELL012T-RES4,4/30/1990,2526.617,151254.145,2438.56,,30
WELL012T-RES4,5/31/1990,2816.577,171796.8805,2982.628,,31
WELL012T-RES4,6/30/1990,3033.851495,181007.0325,2629.77,,30
WELL012T-RES4,7/31/1990,3143.018,220898.8565,3110.311,,31
WELL012T-RES4,8/31/1990,3101.9,254942.5165,3901.9,,31
WELL012T-RES4,9/30/1990,2841.6,248716.482,3133.8,,30
WELL012T-RES4,10/31/1990,3180,391947.059,3234.3,,31
WELL012T-RES4,11/30/1990,4295.6,431157.3035,3260.2,,30
WELL012T-RES4,12/31/1990,10530.6,164977.554,7219.5,,31
WELL012T-RES4,1/31/1991,3043.7,312117.5015,3303.6,,31
WELL012T-RES4,2/29/1991,2595.2,285680.6925,2319.3,,29
WELL012T-RES4,3/31/1991,3686.3,333207.6195,2948.6,,31
WELL012T-RES4,4/30/1991,4704.4,323580.7505,3143.6,,30
WELL012T-RES4,5/31/1991,4414.2,300696.6305,3157.6,,31
WELL012T-RES4,6/30/1991,3211.4,405479.767,2665,,30
WELL012T-RES4,7/31/1991,4085.2,397523.2975,4174.2,,31
WELL012T-RES4,8/31/1991,4818.2,365612.6635,3502.4,,31
WELL012T-RES4,9/30/1991,3927.2,209117.7725,2418,,30
WELL012T-RES4,10/31/1991,4751.9,311767.883,3519.9,,31
WELL012T-RES4,11/30/1991,4870.1,425842.396,3602,,30
WELL012T-RES4,12/31/1991,4205.4,1017884.245,3524.9,,31
WELL012T-RES4,1/31/1992,4043.6,497835.555,3569.1,,31
WELL012T-RES4,2/28/1992,3069,466857.237,2928,,28
WELL012T-RES4,3/31/1992,3845.1,487124.5155,3584,,31
WELL012T-RES4,4/30/1992,4229.9,409957.709,3270.2,,30
WELL012T-RES4,5/31/1992,4157.4,593722.843,3227.9,,31
WELL012T-RES4,6/30/1992,3875.3,668170.3945,2919.1,,30
WELL012T-RES4,7/31/1992,3813,771226.6275,3009.8,,31
WELL012T-RES4,8/31/1992,3508.6,550207.7,3112.4,,31
WELL012T-RES4,9/30/1992,13136.272,486750.1765,957.5,,30
WELL012T-RES4,10/31/1992,33501.897,601601.6195,465.4,,31
WELL012T-RES4,11/30/1992,32339.512,598338.5135,446,,30
WELL012T-RES4,12/31/1992,28744.91496,671595.9495,433.9,,31
WELL012T-RES4,1/31/1993,18338.743,541301.257,616.7,,31
WELL012T-RES4,2/28/1993,1260.9,687364.097,1437.8,,28
WELL012T-RES4,3/31/1993,1349.1,259197.974,1644.1,,31
WELL012T-RES4,4/30/1993,559.2,167802.754,721.2,,30
WELL012T-RES4,5/31/1993,0,0,0,,31
WELL012T-RES4,6/30/1993,0,0,0,,30
WELL012T-RES4,7/31/1993,0,0,0,,31
WELL012T-RES4,8/31/1993,0,0,0,,31
WELL012T-RES4,9/30/1993,155.3,36123.7135,160.5,,30
WELL012T-RES4,10/31/1993,3725.2,6441417.154,760.9,,31
WELL012T-RES4,11/30/1993,1428.6,656106.7905,1533.8,,30
WELL012T-RES4,12/31/1993,1224.5,676225.746,1578.4,,31
WELL012T-RES4,1/31/1994,1442.6,1722803.429,1184.9,,31
WELL012T-RES4,2/28/1994,879.1,2333858.874,737.5,,28
WELL012T-RES4,3/31/1994,625.4,1550003.602,484.4,,31
WELL013T-RES6,1/31/1990,1066.752,4300282.83,169.196,,31
WELL013T-RES6,2/28/1990,1736.617,1904008.225,257.882,,28
WELL013T-RES6,3/31/1990,1764.292,3241094.161,300.024,,31
WELL013T-RES6,4/30/1990,1800.144,259752.4195,961.083,,30
WELL013T-RES6,5/31/1990,1964.308,291309.9035,1417.723,,31
WELL013T-RES6,6/30/1990,2047.518929,297023.8705,1210.16,,30
WELL013T-RES6,7/31/1990,2191.37,374565.016,1479.363,,31
WELL013T-RES6,8/31/1990,1685,336710.8675,1444.8,,31
WELL013T-RES6,9/30/1990,0,0,0,,30
WELL013T-RES6,10/31/1990,0,0,0,,31
WELL013T-RES6,11/30/1990,0,0,0,,30
WELL013T-RES6,12/31/1990,0,0,0,,31
WELL013T-RES6,1/31/1991,0,0,0,,31
WELL013T-RES6,2/29/1991,0,0,0,,29
WELL013T-RES6,3/31/1991,0,0,0,,31
WELL013T-RES6,4/30/1991,0,0,0,,30
WELL013T-RES6,5/31/1991,0,0,0,,31
WELL013T-RES6,6/30/1991,0,0,0,,30
WELL013T-RES6,7/31/1991,0,0,0,,31
WELL013T-RES6,8/31/1991,0,0,0,,31
WELL013T-RES6,9/30/1991,0,0,0,,30
WELL013T-RES6,10/31/1991,0,0,0,,31
WELL013T-RES6,11/30/1991,0,0,0,,30
WELL013T-RES6,12/31/1991,0,0,0,,31
WELL013T-RES6,1/31/1992,0,0,0,,31
WELL013T-RES6,2/28/1992,0,0,0,,28
WELL013T-RES6,3/31/1992,0,0,0,,31
WELL013T-RES6,4/30/1992,0,0,0,,30
WELL013T-RES6,5/31/1992,0,0,0,,31
WELL013T-RES6,6/30/1992,0,0,0,,30
WELL013T-RES6,7/31/1992,0,0,0,,31
WELL013T-RES6,8/31/1992,0,0,0,,31
WELL013T-RES6,9/30/1992,0,0,0,,30
WELL013T-RES6,10/31/1992,0,0,0,,31
WELL013T-RES6,11/30/1992,0,0,0,,30
WELL013T-RES6,12/31/1992,0,0,0,,31
WELL013T-RES6,1/31/1993,765.6,246064.3255,1075.2,,31
WELL013T-RES6,2/28/1993,1941.4,1302618.496,1665,,28
WELL013T-RES6,3/31/1993,2243.6,536625.551,1852.1,,31
WELL013T-RES6,4/30/1993,1989.7,739001.69,2080,,30
WELL013T-RES6,5/31/1993,309.3168057,809924.8045,72,,31
WELL013T-RES6,6/30/1993,0,0,0,,30
WELL013T-RES6,7/31/1993,0,0,0,,31
WELL013T-RES6,8/31/1993,648.5,417779.9815,288.5,,31
WELL013T-RES6,9/30/1993,2470.9,712462.4675,1884.2,,30
WELL013T-RES6,10/31/1993,1426.1,560187.719,1886.7,,31
WELL013T-RES6,11/30/1993,1778.8,1013024.901,2163.8,,30
WELL013T-RES6,12/31/1993,1881.2,1300428.966,2386,,31
WELL013T-RES6,1/31/1994,1886.9,1622325.191,2415.1,,31
WELL013T-RES6,2/28/1994,2200.8,1268069.831,3058.1,,28
WELL013T-RES6,3/31/1994,1512.5,810920.6875,1291.1,,31
WELL014L-RES2,1/31/1990,0,0,0,,31
WELL014L-RES2,1/31/1990,0,0,0,,31
WELL014L-RES2,2/28/1990,0,0,0,,28
WELL014L-RES2,2/28/1990,0,0,0,,28
WELL014L-RES2,3/31/1990,0,0,0,,31
WELL014L-RES2,3/31/1990,0,0,0,,31
WELL014L-RES2,4/30/1990,0,0,0,,30
WELL014L-RES2,4/30/1990,0,0,0,,30
WELL014L-RES2,5/31/1990,0,0,0,,31
WELL014L-RES2,5/31/1990,0,0,0,,31
WELL014L-RES2,6/30/1990,0,0,0,,30
WELL014L-RES2,6/30/1990,0,0,0,,30
WELL014L-RES2,7/31/1990,0,0,0,,31
WELL014L-RES2,7/31/1990,0,0,0,,31
WELL014L-RES2,8/31/1990,0,0,0,,31
WELL014L-RES2,8/31/1990,0,0,0,,31
WELL014L-RES2,9/30/1990,0,0,0,,30
WELL014L-RES2,9/30/1990,0,0,0,,30
WELL014L-RES2,10/31/1990,0,0,0,,31
WELL014L-RES2,10/31/1990,0,0,0,,31
WELL014L-RES2,11/30/1990,0,0,0,,30
WELL014L-RES2,11/30/1990,0,0,0,,30
WELL014L-RES2,12/31/1990,0,0,0,,31
WELL014L-RES2,12/31/1990,0,0,0,,31
WELL014L-RES2,1/31/1991,0,0,0,,31
WELL014L-RES2,1/31/1991,0,0,0,,31
WELL014L-RES2,2/29/1991,0,0,0,,29
WELL014L-RES2,2/29/1991,0,0,0,,29
WELL014L-RES2,3/31/1991,0,0,0,,31
WELL014L-RES2,3/31/1991,0,0,0,,31
WELL014L-RES2,4/30/1991,0,0,0,,30
WELL014L-RES2,4/30/1991,0,0,0,,30
WELL014L-RES2,5/31/1991,0,0,0,,31
WELL014L-RES2,5/31/1991,0,0,0,,31
WELL014L-RES2,6/30/1991,0,0,0,,30
WELL014L-RES2,6/30/1991,0,0,0,,30
WELL014L-RES2,7/31/1991,0,0,0,,31
WELL014L-RES2,7/31/1991,0,0,0,,31
WELL014L-RES2,8/31/1991,0,0,0,,31
WELL014L-RES2,8/31/1991,0,0,0,,31
WELL014L-RES2,9/30/1991,0,0,0,,30
WELL014L-RES2,9/30/1991,0,0,0,,30
WELL014L-RES2,10/31/1991,0,0,0,,31
WELL014L-RES2,10/31/1991,0,0,0,,31
WELL014L-RES2,11/30/1991,0,0,0,,30
WELL014L-RES2,11/30/1991,0,0,0,,30
WELL014L-RES2,12/31/1991,0,0,0,,31
WELL014L-RES2,12/31/1991,0,0,0,,31
WELL014L-RES2,1/31/1992,0,0,0,,31
WELL014L-RES2,1/31/1992,0,0,0,,31
WELL014L-RES2,2/28/1992,0,0,0,,28
WELL014L-RES2,2/28/1992,0,0,0,,28
WELL014L-RES2,3/31/1992,0,0,0,,31
WELL014L-RES2,3/31/1992,0,0,0,,31
WELL014L-RES2,4/30/1992,0,0,0,,30
WELL014L-RES2,4/30/1992,0,0,0,,30
WELL014L-RES2,5/31/1992,0,0,0,,31
WELL014L-RES2,5/31/1992,0,0,0,,31
WELL014L-RES2,6/30/1992,0,0,0,,30
WELL014L-RES2,6/30/1992,0,0,0,,30
WELL014L-RES2,7/31/1992,0,0,0,,31
WELL014L-RES2,7/31/1992,0,0,0,,31
WELL014L-RES2,8/31/1992,0,0,0,,31
WELL014L-RES2,8/31/1992,0,0,0,,31
WELL014L-RES2,9/30/1992,0,0,0,,30
WELL014L-RES2,9/30/1992,0,0,0,,30
WELL014L-RES2,10/31/1992,0,0,0,,31
WELL014L-RES2,10/31/1992,0,0,0,,31
WELL014L-RES2,11/30/1992,0,0,0,,30
WELL014L-RES2,11/30/1992,0,0,0,,30
WELL014L-RES2,12/31/1992,0,0,0,,31
WELL014L-RES2,12/31/1992,0,0,0,,31
WELL014L-RES2,1/31/1993,0,0,0,,31
WELL014L-RES2,1/31/1993,0,0,0,,31
WELL014L-RES2,2/28/1993,0,0,0,,28
WELL014L-RES2,2/28/1993,0,0,0,,28
WELL014L-RES2,3/31/1993,0,0,0,,31
WELL014L-RES2,3/31/1993,0,0,0,,31
WELL014L-RES2,4/30/1993,0,0,0,,30
WELL014L-RES2,4/30/1993,0,0,0,,30
WELL014L-RES2,5/31/1993,0,0,0,,31
WELL014L-RES2,5/31/1993,0,0,0,,31
WELL014L-RES2,6/30/1993,0,0,0,,30
WELL014L-RES2,6/30/1993,0,0,0,,30
WELL014L-RES2,7/31/1993,0,0,0,,31
WELL014L-RES2,7/31/1993,0,0,0,,31
WELL014L-RES2,8/31/1993,0,0,0,,31
WELL014L-RES2,8/31/1993,0,0,0,,31
WELL014L-RES2,9/30/1993,0,0,0,,30
WELL014L-RES2,9/30/1993,0,0,0,,30
WELL014L-RES2,10/31/1993,0,0,0,,31
WELL014L-RES2,10/31/1993,0,0,0,,31
WELL014L-RES2,11/30/1993,0,0,0,,30
WELL014L-RES2,11/30/1993,0,0,0,,30
WELL014L-RES2,12/31/1993,0,0,0,,31
WELL014L-RES2,12/31/1993,0,0,0,,31
WELL014L-RES2,1/31/1994,0,0,0,,31
WELL014L-RES2,1/31/1994,0,0,0,,31
WELL014L-RES2,2/28/1994,0,0,0,,28
WELL014L-RES2,2/28/1994,0,0,0,,28
WELL014L-RES2,3/31/1994,0,0,0,,31
WELL014L-RES2,3/31/1994,0,0,0,,31
WELL014S-RES4,1/31/1990,0,0,0,,31
WELL014S-RES4,1/31/1990,0,0,0,,31
WELL014S-RES4,2/28/1990,0,0,0,,28
WELL014S-RES4,2/28/1990,0,0,0,,28
WELL014S-RES4,3/31/1990,0,0,0,,31
WELL014S-RES4,3/31/1990,0,0,0,,31
WELL014S-RES4,4/30/1990,0,0,0,,30
WELL014S-RES4,4/30/1990,0,0,0,,30
WELL014S-RES4,5/31/1990,0,0,0,,31
WELL014S-RES4,5/31/1990,0,0,0,,31
WELL014S-RES4,6/30/1990,0,0,0,,30
WELL014S-RES4,6/30/1990,0,0,0,,30
WELL014S-RES4,7/31/1990,0,0,0,,31
WELL014S-RES4,7/31/1990,0,0,0,,31
WELL014S-RES4,8/31/1990,0,0,0,,31
WELL014S-RES4,8/31/1990,0,0,0,,31
WELL014S-RES4,9/30/1990,0,0,0,,30
WELL014S-RES4,9/30/1990,0,0,0,,30
WELL014S-RES4,10/31/1990,0,0,0,,31
WELL014S-RES4,10/31/1990,0,0,0,,31
WELL014S-RES4,11/30/1990,0,0,0,,30
WELL014S-RES4,11/30/1990,0,0,0,,30
WELL014S-RES4,12/31/1990,0,0,0,,31
WELL014S-RES4,12/31/1990,0,0,0,,31
WELL014S-RES4,1/31/1991,0,0,0,,31
WELL014S-RES4,1/31/1991,0,0,0,,31
WELL014S-RES4,2/29/1991,0,0,0,,29
WELL014S-RES4,2/29/1991,0,0,0,,29
WELL014S-RES4,3/31/1991,0,0,0,,31
WELL014S-RES4,3/31/1991,0,0,0,,31
WELL014S-RES4,4/30/1991,0,0,0,,30
WELL014S-RES4,4/30/1991,0,0,0,,30
WELL014S-RES4,5/31/1991,0,0,0,,31
WELL014S-RES4,5/31/1991,0,0,0,,31
WELL014S-RES4,6/30/1991,0,0,0,,30
WELL014S-RES4,6/30/1991,0,0,0,,30
WELL014S-RES4,7/31/1991,0,0,0,,31
WELL014S-RES4,7/31/1991,0,0,0,,31
WELL014S-RES4,8/31/1991,0,0,0,,31
WELL014S-RES4,8/31/1991,0,0,0,,31
WELL014S-RES4,9/30/1991,0,0,0,,30
WELL014S-RES4,9/30/1991,0,0,0,,30
WELL014S-RES4,10/31/1991,0,0,0,,31
WELL014S-RES4,10/31/1991,0,0,0,,31
WELL014S-RES4,11/30/1991,0,0,0,,30
WELL014S-RES4,11/30/1991,0,0,0,,30
WELL014S-RES4,12/31/1991,0,0,0,,31
WELL014S-RES4,12/31/1991,0,0,0,,31
WELL014S-RES4,1/31/1992,0,0,0,,31
WELL014S-RES4,1/31/1992,0,0,0,,31
WELL014S-RES4,2/28/1992,0,0,0,,28
WELL014S-RES4,2/28/1992,0,0,0,,28
WELL014S-RES4,3/31/1992,0,0,0,,31
WELL014S-RES4,3/31/1992,0,0,0,,31
WELL014S-RES4,4/30/1992,0,0,0,,30
WELL014S-RES4,4/30/1992,0,0,0,,30
WELL014S-RES4,5/31/1992,0,0,0,,31
WELL014S-RES4,5/31/1992,0,0,0,,31
WELL014S-RES4,6/30/1992,0,0,0,,30
WELL014S-RES4,6/30/1992,0,0,0,,30
WELL014S-RES4,7/31/1992,0,0,0,,31
WELL014S-RES4,7/31/1992,0,0,0,,31
WELL014S-RES4,8/31/1992,0,0,0,,31
WELL014S-RES4,8/31/1992,0,0,0,,31
WELL014S-RES4,9/30/1992,0,0,0,,30
WELL014S-RES4,9/30/1992,0,0,0,,30
WELL014S-RES4,10/31/1992,0,0,0,,31
WELL014S-RES4,10/31/1992,0,0,0,,31
WELL014S-RES4,11/30/1992,0,0,0,,30
WELL014S-RES4,11/30/1992,0,0,0,,30
WELL014S-RES4,12/31/1992,0,0,0,,31
WELL014S-RES4,12/31/1992,0,0,0,,31
WELL014S-RES4,1/31/1993,0,0,0,,31
WELL014S-RES4,1/31/1993,0,0,0,,31
WELL014S-RES4,2/28/1993,0,0,0,,28
WELL014S-RES4,2/28/1993,0,0,0,,28
WELL014S-RES4,3/31/1993,0,0,0,,31
WELL014S-RES4,3/31/1993,0,0,0,,31
WELL014S-RES4,4/30/1993,0,0,0,,30
WELL014S-RES4,4/30/1993,0,0,0,,30
WELL014S-RES4,5/31/1993,0,0,0,,31
WELL014S-RES4,5/31/1993,0,0,0,,31
WELL014S-RES4,6/30/1993,0,0,0,,30
WELL014S-RES4,6/30/1993,0,0,0,,30
WELL014S-RES4,7/31/1993,0,0,0,,31
WELL014S-RES4,7/31/1993,0,0,0,,31
WELL014S-RES4,8/31/1993,0,0,0,,31
WELL014S-RES4,8/31/1993,0,0,0,,31
WELL014S-RES4,9/30/1993,0,0,0,,30
WELL014S-RES4,9/30/1993,0,0,0,,30
WELL014S-RES4,10/31/1993,0,0,0,,31
WELL014S-RES4,10/31/1993,0,0,0,,31
WELL014S-RES4,11/30/1993,0,0,0,,30
WELL014S-RES4,11/30/1993,0,0,0,,30
WELL014S-RES4,12/31/1993,0,0,0,,31
WELL014S-RES4,12/31/1993,0,0,0,,31
WELL014S-RES4,1/31/1994,0,0,0,,31
WELL014S-RES4,1/31/1994,0,0,0,,31
WELL014S-RES4,2/28/1994,0,0,0,,28
WELL014S-RES4,2/28/1994,0,0,0,,28
WELL014S-RES4,3/31/1994,0,0,0,,31
WELL014S-RES4,3/31/1994,0,0,0,,31
WELL015L-RES2,1/31/1990,0,0,0,,31
WELL015S-RES4,1/31/1990,0,0,0,,31
WELL015L-RES2,2/28/1990,0,0,0,,28
WELL015S-RES4,2/28/1990,2336.036,457523.4825,2992.063,,28
WELL015L-RES2,3/31/1990,0,0,0,,31
WELL015S-RES4,3/31/1990,2408.997,678136.2875,3516.633,,31
WELL015L-RES2,4/30/1990,0,0,0,,30
WELL015S-RES4,4/30/1990,2046.075,238513.9785,1769.953,,30
WELL015L-RES2,5/31/1990,0,0,0,,31
WELL015S-RES4,5/31/1990,1878.137,224084.2695,3189.563,,31
WELL015L-RES2,6/30/1990,0,0,0,,30
WELL015S-RES4,6/30/1990,2022.986701,236094.901,2811.545,,30
WELL015L-RES2,7/31/1990,0,0,0,,31
WELL015S-RES4,7/31/1990,2095.765,288128.022,3326.052,,31
WELL015L-RES2,8/31/1990,0,0,0,,31
WELL015S-RES4,8/31/1990,2068.4,332533.103,4171.9,,31
WELL015L-RES2,9/30/1990,0,0,0,,30
WELL015S-RES4,9/30/1990,1894.8,324407.1215,3350.5,,30
WELL015L-RES2,10/31/1990,0,0,0,,31
WELL015S-RES4,10/31/1990,2081.1,501769.646,3393.9,,31
WELL015L-RES2,11/30/1990,0,0,0,,30
WELL015S-RES4,11/30/1990,3007.8,695758.4725,1695.8,,30
WELL015L-RES2,12/31/1990,0,0,0,,31
WELL015S-RES4,12/31/1990,8006.2,1253311.693,8632.9,,31
WELL015L-RES2,1/31/1991,0,0,0,,31
WELL015S-RES4,1/31/1991,2011.1,403413.8395,3500.1,,31
WELL015L-RES2,2/29/1991,0,0,0,,29
WELL015S-RES4,2/29/1991,759.9,279433.469,2571.2,,29
WELL015L-RES2,3/31/1991,0,0,0,,31
WELL015S-RES4,3/31/1991,1562.9,275259.236,3280.9,,31
